count_rep1_0Hpf	count_rep1_12Hpf	count_rep2_12Hpf	count_rep1_13Hpf	count_rep2_13Hpf	count_rep1_14Hpf	count_rep2_14Hpf	count_rep1_15Hpf	count_rep2_15Hpf	count_rep1_16Hpf	count_rep2_16Hpf	count_rep1_17Hpf	count_rep2_17Hpf	count_rep1_18Hpf	count_rep2_18Hpf	count_rep1_19Hpf	count_rep2_19Hpf	
jgi|Nemve1|65692|gw.2665.1.1	0.489931411	0.245589583	0.750364009	0.843264036	0.36784186	0.246413302	0.251131724	0.464589298	0.160090528	0.429566052	0.343573003	0.26131625	0.584251567	0.526101843	0.374043526	0.382766223	0.183524221
jgi|Nemve1|65728|gw.4847.5.1	1515.60282	1639.126273	1430.424683	1699.289468	1585.904198	1334.187221	1477.847413	1487.614934	1247.692209	1239.19067	1265.951993	1543.960932	1533.480595	1382.157225	1424.41118	1029.258373	1291.964632
jgi|Nemve1|65878|gw.5825.5.1	2.302677632	2.087511454	2.13565141	1.517875265	2.850774413	1.795296912	2.699666034	1.520474068	2.08117686	2.738483584	1.374292014	2.66542575	1.078618278	3.025085597	2.244261153	2.870746669	2.339933813
jgi|Nemve1|65894|gw.29.240.1	0.734897117	1.780524476	1.500728018	2.867097724	2.712833716	2.428931116	3.766975861	3.463302043	3.628718628	5.047401116	3.722040871	4.65142925	5.078494393	3.375820159	4.969435411	8.325165341	5.964537171
jgi|Nemve1|6595|gw.105.4.1	273.2347479	251.2381432	266.898706	209.8603098	197.8069601	190.9703087	195.631613	135.533369	124.0167955	113.0832633	102.3274929	65.69490526	49.84115294	51.20724605	52.36609358	37.17616937	34.59431559
jgi|Nemve1|65961|gw.14.304.1	0.048993141	0.122794791	0.115440617	0.22487041	0.229901162	0.281615202	0.376697586	0.253412345	0.480271583	0.16108727	0.572621672	0.3135795	0.314596998	0.394576382	0.053434789	0.239228889	0.412929496
jgi|Nemve1|66082|gw.5769.3.1	0.146979423	0.306986979	0.634923392	0.449740819	0.73568372	0.528028503	0.816178103	1.013649378	0.800452638	1.020219375	0.916194676	0.78394875	0.898848565	0.920678225	1.229000155	1.483219113	1.101145324
jgi|Nemve1|66147|gw.28.260.1	0.293958847	0.491179166	0.173160925	0.505958422	0.459802325	0.492826603	0.251131724	0.675766252	0.533635092	0.483261809	0.286310836	0.7316855	0.449424283	0.745310944	0.534347894	0.574149334	0.688215827
jgi|Nemve1|66182|gw.24.257.1	135.9069734	180.0171642	191.0542208	244.6590057	235.1429089	308.1222327	274.5497573	336.6160644	244.6716898	312.8851734	285.6809524	323.0391483	384.8420132	364.0624754	368.0588291	311.9066256	297.0339511
jgi|Nemve1|66221|gw.19.270.1	7.54494373	10.86733904	7.849961941	22.76812898	20.73708485	26.64783847	24.23421137	35.64666981	31.37774343	27.92179341	21.87414789	32.87358425	33.93153333	23.23616473	23.08382901	32.34374581	28.0333247
jgi|Nemve1|66315|gw.44.243.1	0.097986282	0.184192187	0.173160925	0.281088012	0.275881395	0.528028503	0.313914655	0.54906008	0.160090528	0.590653322	0.515359505	0.47036925	0.808963709	1.008361866	0.85495663	1.10045289	1.101145324
jgi|Nemve1|66332|gw.7.445.1	1.273821669	0.920960936	1.385287401	1.405440061	1.977149996	2.147315914	2.134619654	3.125418917	2.454721425	2.470004802	2.233224522	3.8674805	2.83137298	3.288136519	3.633565677	2.248751558	2.615220144
jgi|Nemve1|66338|gw.3.676.1	5.585218086	4.666202074	5.425708989	4.441190591	6.529193011	5.597102136	3.829758792	4.350245249	2.508084934	3.168049637	3.206681365	3.29258475	3.280797263	2.542825575	3.206087362	1.865985335	1.559955876
jgi|Nemve1|66344|gw.3.677.1	1.420801092	1.043755727	1.096685859	1.068134446	1.057545347	1.302470308	1.004526896	1.478238677	1.494178258	1.986742993	1.145243345	3.972007	5.123436821	4.734916587	5.236609358	11.62652401	10.27735636
jgi|Nemve1|66470|gw.45.240.1	1.028855963	0.491179166	0.692643701	0.22487041	0.643723255	0.246413302	0.125565862	0.211176954	0.053363509	0.375870296	0.114524334	0.05226325	0.404481854	0.394576382	0.213739157	0.334920445	0.504691607
jgi|Nemve1|6652|gw.616.17.1	0.587917693	0.184192187	0.404042159	0.618393627	0.413822092	0.633634204	0.313914655	0.675766252	0.480271583	0.966523618	0.62988384	0.67942225	0.719078852	0.964520046	0.80152184	0.287074667	0.504691607
jgi|Nemve1|66580|gw.3.683.1	40.41934141	34.13695201	30.82264468	31.76294537	29.84117088	34.49786222	27.05944327	35.51996363	28.923022	32.00267091	28.40203495	38.5702785	45.70644954	38.23006726	34.19826519	40.19045337	37.80598945
jgi|Nemve1|66783|gw.3650.3.1	2.20469135	2.087511454	2.193371719	1.798963278	1.563327904	1.795296912	1.130092758	1.64718024	1.013906675	1.235002401	1.66060285	1.41110775	1.078618278	1.446780068	0.641217472	1.722448002	0.825858993
jgi|Nemve1|66805|gw.4.600.1	84.90511353	104.1299831	99.22121012	98.26836904	98.76553935	88.81439428	98.75755048	73.48957993	77.32372488	64.59599514	73.46736057	65.59037876	47.45920424	51.29492969	42.48065754	40.14260759	40.83413909
jgi|Nemve1|66969|gw.10.346.1	402.8216061	597.0282759	561.2722788	628.4003599	643.2174721	671.5466507	804.8143927	868.232928	913.3164605	852.5812226	789.5880241	1107.301478	1148.818351	1086.224939	1014.085433	1453.841805	1262.325471
jgi|Nemve1|67043|gw.11.491.1	1.126842245	1.166550518	1.558448327	1.686528073	1.885189531	1.619287411	1.569573275	1.267061723	0.800452638	1.879351479	1.03071901	0.88847525	1.078618278	0.526101843	1.068695787	0.909069779	0.963502158
jgi|Nemve1|67111|gw.6.455.1	14.0610315	9.823583313	9.581571193	5.79041305	6.759094174	5.491496436	5.148200343	4.814834547	3.255174063	3.43652842	3.435730034	2.717689	2.202178985	2.148249192	3.099217783	1.148298668	1.559955876
jgi|Nemve1|67120|gw.22.300.1	16.55968169	17.80524476	17.25837221	15.17875265	22.66825461	18.93862232	17.70478655	22.13134476	21.3987672	20.08221295	19.01103952	21.2188795	24.76327797	22.14011923	21.5876549	26.88932714	25.60162878
jgi|Nemve1|67209|gw.5.548.1	92.45005726	151.1603882	142.6846023	189.4533202	188.2430717	189.2454156	212.4574385	196.2678609	203.9553323	187.9351479	213.5306216	219.6101765	188.0391198	201.6285313	220.0444626	166.9339188	178.8902341
jgi|Nemve1|67237|gw.11.499.1	231.4435986	331.1161551	268.1108325	296.6040704	214.6357252	253.5592874	292.5684585	201.7162263	213.4006734	205.1714858	274.7438784	278.7199123	231.2287934	239.1571295	202.5178517	212.0524873	211.9245938
jgi|Nemve1|67321|gw.593.6.1	1.028855963	2.57869062	1.269846785	2.08005129	2.528912786	1.47847981	2.825231896	1.351532504	2.668175462	1.986742993	2.233224522	2.24731975	0.988733422	1.841356451	1.603043681	2.392288891	2.156409593
jgi|Nemve1|67328|gw.49.191.1	0.538924552	0.613973957	0.692643701	0.730828832	0.689703487	0.387220903	0.125565862	0.422353908	0.373544565	0.536957566	0.515359505	0.26131625	0.449424283	0.306892742	0.160304368	0.861224001	0.871740048
jgi|Nemve1|6742|gw.558.12.1	1.175835386	1.412140101	1.038965551	1.011916844	1.701268602	2.006508313	1.757922068	2.111769538	2.027813351	3.866094472	2.233224522	2.1950565	2.561718411	2.542825575	3.847304834	4.545348893	4.26693813
jgi|Nemve1|67539|gw.1.635.1	20.3811467	15.7177333	18.41277838	20.18211927	18.75993485	20.55790973	15.31903517	18.11898264	12.00678958	13.42393914	13.85744447	11.1843355	15.68490746	11.83729147	11.96939282	7.224712451	7.708017267
jgi|Nemve1|67598|gw.23.355.1	1.567780515	0.85956354	0.981245243	1.574092868	1.655288369	1.443277909	0.941743965	1.140355551	1.334087731	2.631092071	1.087981178	2.299583	3.145969978	2.849718316	3.526696098	5.215189783	4.312819185
jgi|Nemve1|68125|gw.7820.3.1	607.6129359	656.0311731	514.3456681	616.8195338	374.5549737	453.4356769	542.0678264	533.9398101	439.395135	487.1279035	483.2926915	555.1402415	522.4557285	468.2306403	394.1350064	316.3084372	462.8022034
jgi|Nemve1|68155|gw.25.241.1	0.097986282	0.122794791	0.057720308	0.281088012	0.459802325	0.598432304	0.376697586	0.886943206	0.747089129	0.644349079	1.03071901	1.254318	0.988733422	1.70983099	2.244261153	1.722448002	2.385814868
jgi|Nemve1|68174|gw.24.274.1	23.02677632	20.32253798	22.45319996	21.36268892	22.66825461	22.42361045	20.02775499	19.42827975	18.41041068	16.96785907	20.49985587	22.31640775	22.51615656	25.03367936	26.6105251	16.55463913	20.96764221
jgi|Nemve1|68532|gw.6472.1.1	0.979862822	1.412140101	1.673888943	4.216320182	3.126655808	1.900902612	3.264712413	3.209889698	3.4686281	2.255221775	4.294662543	5.38311475	2.112294128	2.367458294	5.290044147	4.114736893	5.413964509
jgi|Nemve1|68554|gw.18.349.1	176.3263148	164.8520075	171.4293159	185.0121296	202.129102	194.068076	180.4381437	166.7875581	132.6083204	132.3063442	126.7211761	125.7453795	120.4007653	114.2956254	100.7780127	101.4808948	88.73396068
jgi|Nemve1|68616|gw.26.321.1	0.783890258	2.271703641	2.424252952	4.047667374	5.19576627	7.216389547	5.462114998	11.65696785	12.1135166	12.99437309	11.91053079	14.16334075	13.34790119	12.67028605	12.34343634	12.67913112	10.46088058
jgi|Nemve1|68621|gw.9696.5.1	269973.9604	261209.1417	270944.3224	252888.4757	248467.5204	227372.4882	222254.2127	183538.4098	204894.8502	196357.0052	180515.6038	249251.331	233676.7176	221791.2091	236530.2707	266411.3673	222476.8236
jgi|Nemve1|6877|gw.7736.4.1	30.57172005	36.47005305	30.36088221	37.27227041	30.66881506	29.78080759	43.44578826	27.66418095	30.79074483	30.2844067	42.48852809	44.68507875	28.71821166	34.32814526	38.95396145	33.77911914	39.96239905
jgi|Nemve1|68890|gw.1322.5.1	2307.674932	2542.711746	2570.516214	2323.417291	2652.001868	2191.388693	2392.21802	2801.600176	2304.823327	2607.841809	2113.374806	2010.776281	2576.774124	2121.549524	1947.484333	1555.65762	2005.002111
jgi|Nemve1|69052|gw.17.372.1	384.9391096	460.66466	503.2633689	448.5040321	478.7002003	362.8259857	350.0776233	212.063897	196.6445315	197.2782096	207.8616671	165.569976	147.231395	166.7742842	148.9761927	96.45708809	100.8924403
jgi|Nemve1|69074|gw.7665.4.1	0.44093827	0.491179166	0.115440617	0.337305615	0.36784186	0.387220903	0.816178103	0.337883126	0.480271583	0.590653322	0.400835171	0.67942225	0.494366711	0.482260023	0.694652262	0.66984089	0.275286331
jgi|Nemve1|69130|gw.257.45.1	0.489931411	0.122794791	0.692643701	0.674611229	0.873624417	0.774441805	0.753395172	0.844707815	0.853816148	1.127610888	0.687146007	0.9407385	0.808963709	0.350734562	0.374043526	0.382766223	0.550572662
jgi|Nemve1|6927|gw.7510.1.1	5.34025238	4.175022908	4.502184055	3.766579362	3.770379063	2.604940617	3.515844137	1.64718024	2.881629498	2.470004802	3.149419198	2.299583	0.898848565	1.315254608	3.206087362	1.243990223	1.238788489
jgi|Nemve1|6962|gw.1085.4.1	0.489931411	0.552576561	0.634923392	1.236787253	0.413822092	0.422422803	0.439480517	0.253412345	0.266817546	0.214783026	0.515359505	0.26131625	0.494366711	0.438418203	0.267173947	0.191383111	0.550572662
jgi|Nemve1|69632|gw.9633.6.1	0.391945129	0.184192187	3.694099737	0.056217602	0.137940697	0.246413302	0	0.126706172	0.586998602	0.322174539	0.057262167	0.05226325	0.179769713	0.131525461	0.053434789	0.047845778	0.09176211
jgi|Nemve1|69635|gw.13365.3.1	0.293958847	0.061397396	0.057720308	0.112435205	0.137940697	0.352019002	0.125565862	0.591295471	0.426908074	0.805436348	0.858932509	1.09752825	1.438157704	1.359096428	1.389304523	0.909069779	1.009383214
jgi|Nemve1|7|gw.28.1.1	2.939588466	2.885677598	2.828295111	2.923315326	3.126655808	5.597102136	4.520371033	5.955190098	6.990619709	6.765665326	7.730392578	6.846485751	7.370558234	5.830962093	6.786218249	5.263035561	7.662136212
jgi|Nemve1|70014|gw.87.162.1	3.086567889	0.920960936	1.673888943	1.574092868	2.207051159	2.006508313	1.004526896	1.816121803	0.373544565	0.805436348	1.03071901	0.47036925	1.123560706	0.569943663	0.267173947	0.430612	0.183524221
jgi|Nemve1|70038|gw.87.163.1	0.342951988	0.245589583	0.288601542	0.22487041	0.505782557	0.211211401	0.125565862	0.253412345	0.373544565	0.483261809	0.229048669	0.209053	0.26965457	0.306892742	0	0.143537333	0.137643165
jgi|Nemve1|70040|gw.48.218.1	270.6871046	238.160498	237.1150269	194.006946	188.9787555	142.6733016	164.8051939	111.4591962	118.520354	90.47734979	113.4363533	67.26280276	49.34678623	53.92543891	67.8087477	29.42515336	38.08127579
jgi|Nemve1|70073|gw.28.267.1	0.44093827	0.306986979	0.230881234	0.112435205	0.18392093	0.211211401	0.062782931	0.042235391	0.053363509	0.107391513	0.057262167	0.05226325	0.089884857	0	0.106869579	0	0.09176211
jgi|Nemve1|70130|gw.151.97.1	0.489931411	0.552576561	0.808084317	1.011916844	1.333426742	0.915249406	1.506790344	1.140355551	1.120633694	1.771959966	0.973456843	1.254318	2.112294128	2.060565552	2.458000311	2.487980447	2.064647482
jgi|Nemve1|70150|gw.251.60.1	0.930869681	0.85956354	0.865804626	1.517875265	1.287446509	1.51368171	1.569573275	1.562709458	1.440814749	1.610872697	1.546078516	1.9860035	1.752754702	1.534463709	1.870217628	2.583672002	1.743480096
jgi|Nemve1|70174|gw.5.590.1	0.391945129	0.613973957	1.096685859	0.730828832	1.103525579	1.689691211	1.25565862	1.393767895	1.227360712	2.255221775	1.259767679	2.35184625	2.741488124	1.75367281	1.870217628	2.822900892	2.202290648
jgi|Nemve1|70181|gw.269.87.1	55.11728374	46.23223897	50.67843077	38.73392807	44.83072666	36.15235154	30.82641913	29.64924432	27.1620262	25.50548436	25.59618876	15.7835015	16.98823788	10.96045506	11.86252324	6.172105339	8.029184653
jgi|Nemve1|70204|gw.100.176.1	73.53870479	61.02901133	63.55005954	45.70491077	49.65865107	41.22142517	28.25231896	36.74478997	30.20374622	31.5194091	28.91739446	27.54273275	33.66187876	20.51797188	28.53417752	24.01858047	26.01455828
jgi|Nemve1|70250|gw.100.177.1	28.26904242	33.21599108	37.63364107	40.53289135	42.66965574	47.69857481	40.30664171	50.3023504	44.93207477	50.25922814	40.54161441	56.07846725	49.88609536	51.38261333	44.24400559	46.69747916	44.50462351
jgi|Nemve1|70258|gw.135.160.1	0.293958847	0.245589583	0.288601542	0.337305615	0.36784186	0.457624703	0.251131724	0.633530861	0.373544565	0.805436348	0.400835171	0.57489575	0.449424283	0.657627304	0.587782683	0.526303556	0.596453717
jgi|Nemve1|70292|gw.383.48.1	0.489931411	1.473537497	0.923524934	1.293004856	1.747248834	1.443277909	1.381224482	1.985063366	2.294630897	2.362613288	1.259767679	3.6584275	3.370682119	2.893560137	4.969435411	5.071652449	5.964537171
jgi|Nemve1|70299|gw.59.193.1	0.783890258	0.920960936	1.096685859	0.505958422	0.965584882	1.091258907	0.753395172	1.013649378	0.853816148	0.805436348	1.259767679	0.99300175	0.76402128	0.832994585	0.480913104	0.334920445	1.192907434
jgi|Nemve1|70349|gw.4.635.1	71.0400546	50.77564625	50.10122768	35.13600151	39.68094062	29.25277909	31.26589964	23.35617109	23.37321704	23.62613288	22.56129389	20.64398375	20.22409272	21.13175736	18.75561107	23.82719736	20.37118849
jgi|Nemve1|70385|gw.2.582.1	3.870458147	4.850394261	5.194827755	6.296371471	5.793509292	4.928266032	4.897068619	4.730363766	5.069533377	4.617835064	5.554430222	4.12879675	4.988609536	4.296498385	3.900739624	4.162582671	4.909272902
jgi|Nemve1|70416|gw.85.189.1	25.18247453	21.4890885	20.37526886	16.86528073	20.50718368	19.39624703	15.25625224	16.17615466	15.52878119	12.7258943	14.48732831	11.079809	11.10077978	10.08361866	10.25947956	7.511787118	7.295087771
jgi|Nemve1|70448|gw.278.64.1	0.293958847	0.368384374	0.34632185	0.281088012	0.229901162	0.281615202	0.62782931	0.253412345	0.320181055	0.536957566	0.572621672	0.36584275	0.134827285	0.219209101	0.374043526	0.574149334	0.642334772
jgi|Nemve1|70468|gw.12.428.1	0.342951988	0.306986979	0.634923392	0.393523217	0.36784186	0.739239905	0.878961034	0.54906008	0.640362111	0.536957566	0.801670341	0.5226325	0.134827285	0.394576382	0.534347894	0.334920445	0.412929496
jgi|Nemve1|70520|gw.41.223.1	0.146979423	0.552576561	0.288601542	0.056217602	0.413822092	0.598432304	0.439480517	0.337883126	0.213454037	0.751740592	0.400835171	0.9407385	0.539309139	0.613785484	0.694652262	3.062129781	1.835242207
jgi|Nemve1|70584|gw.117.136.1	3.625492441	4.666202074	6.46467454	4.328755387	12.13878137	6.512351542	5.336549136	8.362607371	4.429171266	7.517405918	3.492992202	3.91974375	6.651479382	6.620114858	4.16791357	9.808384454	4.450462351
jgi|Nemve1|70606|gw.220.74.1	1.469794233	0.920960936	1.096685859	0.562176024	0.73568372	1.056057007	1.004526896	0.337883126	0.426908074	0.429566052	0.62988384	0.78394875	0.539309139	0.263050922	0.213739157	0.717686667	0.183524221
jgi|Nemve1|70627|gw.3.749.1	0.391945129	0.368384374	0.34632185	0.22487041	0.275881395	0.246413302	0.439480517	0.168941563	0.266817546	0.429566052	0.171786502	0.209053	0.359539426	0.569943663	0.748087051	0.382766223	0.183524221
jgi|Nemve1|70665|gw.20.257.1	5.242266098	4.482009887	5.714310531	4.722278604	3.90831976	5.667505937	5.022634481	4.857069938	3.788809155	5.154792629	6.356100564	5.801220751	6.651479382	7.277742162	7.160261775	6.937637784	6.790396164
jgi|Nemve1|70767|gw.51.233.1	0.636910834	0.798166144	1.038965551	1.068134446	1.287446509	1.47847981	1.004526896	1.351532504	1.760995805	1.55717694	1.603340683	1.9860035	2.292063841	1.79751463	2.351130732	2.535826225	2.339933813
jgi|Nemve1|70832|gw.13.482.1	8.034875141	4.2978177	6.580115157	4.947149013	4.506062782	5.878717338	3.70419293	5.53283619	3.948899683	4.295660524	3.034894864	3.50163775	4.179645828	3.945763823	4.274783149	3.30135867	3.211673861
jgi|Nemve1|70969|gw.40.272.1	0.489931411	0.613973957	0.692643701	0.449740819	0.689703487	0.246413302	0.376697586	0.464589298	0.426908074	0.16108727	0.400835171	0.209053	0.044942428	0.219209101	0.320608736	0.430612	0.137643165
jgi|Nemve1|70984|gw.307.64.1	0.097986282	0.245589583	0.230881234	0.562176024	0.18392093	0.316817102	0.188348793	0.380118517	0.480271583	0.483261809	0.62988384	0.36584275	0.584251567	0.657627304	0.427478315	0.478457778	0.458810552
jgi|Nemve1|71009|gw.61.291.1	2.841602184	2.947074994	2.481973261	4.272537784	3.448517436	4.505843229	3.766975861	4.730363766	4.055626702	3.705007202	3.435730034	4.808219	4.853782252	4.164972924	5.07630499	5.023806671	5.50572662
jgi|Nemve1|71062|gw.303.56.1	4.311396417	4.973189052	4.329023129	6.183936267	4.230181388	4.822660331	4.269239309	5.490600799	4.962806359	4.134573255	5.096332884	6.428379751	7.99975223	7.584634903	6.091565988	6.794100451	7.616255157
jgi|Nemve1|71074|gw.1.683.1	13.62009323	13.26183747	13.10251	11.35595569	12.50662323	14.53838479	10.04526896	12.71285262	11.25970045	13.85350519	14.08649314	12.07281075	12.26928291	12.49491877	9.885436032	12.91836001	11.42438274
jgi|Nemve1|71130|gw.228.66.1	6.66306719	5.894149988	6.868716699	6.521241881	6.069390687	6.12513064	7.847866377	6.250837833	4.482534775	4.456747794	4.695497714	4.23332325	4.089760971	3.901922002	3.206087362	2.775055114	2.75286331
jgi|Nemve1|71320|gw.87.182.1	101.3178158	111.1292862	125.6571114	119.5186228	120.6981102	119.8976722	131.09076	124.0031073	109.7687385	103.2032441	110.8595558	100.9203358	97.48012689	105.8779959	109.1138399	79.1847623	90.75272711
jgi|Nemve1|71335|gw.382.33.1	15.82478458	12.70926091	11.89038353	10.34403885	10.80535463	8.413254155	8.03621517	8.024724245	9.552068152	8.215450753	9.620044096	8.466646501	9.707564503	8.72452223	10.09917519	12.00929023	14.26900816
jgi|Nemve1|71375|gw.64.202.1	1.028855963	1.473537497	1.038965551	1.236787253	1.195486044	1.091258907	0.502263448	1.182590941	0.747089129	1.127610888	1.259767679	0.78394875	1.393215276	1.446780068	0.80152184	1.052607112	1.284669545
jgi|Nemve1|714|gw.635.5.1	16.95162682	16.02472028	15.46904265	15.45984067	14.66769416	16.43928741	13.24719844	13.68426661	14.56823802	12.29632825	13.22756063	13.9020245	14.42651947	14.38011704	13.35869734	14.68865379	15.27839137
jgi|Nemve1|71471|gw.1.695.1	14.79592861	13.26183747	13.27567093	12.42409014	11.31113719	13.34152019	11.04979586	14.27556208	13.34087731	15.73285667	13.68565797	13.0658125	11.90974349	10.8289296	14.90830623	12.7269769	13.12198178
jgi|Nemve1|71538|gw.85.195.1	13.57110008	9.086814565	9.985613352	9.781862822	10.34555231	11.93344418	8.977959135	12.37496949	8.378070949	13.79980943	8.30301425	9.198332001	9.662622075	9.382149534	5.87782683	9.569155565	6.560990888
jgi|Nemve1|71595|gw.352.87.1	1.959725644	1.964716663	2.539693569	1.686528073	1.977149996	1.724893111	2.636883103	1.985063366	2.08117686	1.235002401	1.03071901	1.09752825	0.943790993	0.832994585	0.961826209	0.621995112	0.963502158
jgi|Nemve1|71677|gw.407.13.1	0.538924552	0.491179166	0.577203084	0.562176024	1.471367439	1.795296912	0.690612241	2.322946492	1.280724222	1.879351479	1.202505512	1.62016075	1.707812274	1.490621889	1.335869734	2.20090578	2.248171703
jgi|Nemve1|71693|gw.234.65.1	3.086567889	4.911791657	5.598869914	6.633677086	4.598023247	7.040380046	7.094471204	8.784961279	6.9372562	8.269146509	7.386819574	7.525908001	8.449176512	8.110736746	8.549566298	10.47822534	10.18559425
jgi|Nemve1|71696|gw.58.334.1	14.50196977	12.15668435	12.69846785	8.601293171	11.26515696	9.18769596	8.224563963	10.26319996	7.043983219	7.463710161	5.439905888	7.003275501	7.190788521	6.269380296	8.228957562	9.23423512	8.487995205
jgi|Nemve1|71716|gw.142.122.1	6.908032895	7.060700506	6.580115157	6.689894688	6.345272081	5.597102136	7.471168791	5.194953064	8.164616912	6.013924734	7.043246571	4.86048225	4.763897395	4.866442048	4.274783149	4.066891115	2.706982255
jgi|Nemve1|71841|gw.185.102.1	58.44881733	58.45032071	48.36961843	60.3214874	49.42874991	45.868076	50.16356188	55.7929512	49.78815411	49.77596633	43.1756741	44.319236	60.22285386	44.67481484	43.76309249	33.82696492	39.87063694
jgi|Nemve1|71937|gw.253.27.1	0.930869681	1.28934531	1.558448327	1.293004856	3.356556971	3.308978622	3.453061206	2.407417274	3.735445646	2.899570854	3.378467867	4.75595575	4.89872468	5.611752992	5.557218094	8.755777342	7.616255157
jgi|Nemve1|72008|gw.124.172.1	2.302677632	1.596332288	1.847049869	1.911398482	1.287446509	1.760095011	1.695139137	1.140355551	0.853816148	0.698044835	1.03071901	0.67942225	0.629193996	0.613785484	0.748087051	0.287074667	0.458810552
jgi|Nemve1|72014|gw.9.651.1	11.85634015	10.99013383	9.004368109	10.00673323	10.85133486	11.89824228	9.417439652	9.291785968	8.911706042	8.859799832	8.761111588	8.937015751	11.05583735	8.899889511	9.618262086	11.14806623	9.130329977
jgi|Nemve1|72059|gw.42.291.1	1.420801092	1.350742706	2.424252952	3.204403338	3.172636041	3.731401424	2.197402585	3.33659587	3.735445646	2.684787828	3.263943533	3.60616425	4.314473113	3.068927418	5.503783305	3.923353782	4.037532854
jgi|Nemve1|7208|gw.41.4.1	0.587917693	0.245589583	0.115440617	0.393523217	0.643723255	0.563230404	0.251131724	0.211176954	0.213454037	0.536957566	0.229048669	0.26131625	0.449424283	0.438418203	0.320608736	0.239228889	0.137643165
jgi|Nemve1|72086|gw.410.44.1	39.68444429	31.4354666	33.65093979	30.97589894	32.1401825	23.69087885	22.85298689	25.51017602	23.37321704	18.73981904	18.78199086	18.55345375	23.28017784	20.47413006	16.40448033	15.11926579	16.42541775
jgi|Nemve1|72121|gw.86.276.1	1.224828528	3.43825416	2.424252952	3.766579362	2.666853483	3.449786222	4.897068619	3.378831261	3.788809155	4.027181742	5.726216724	4.18106	3.011142693	4.296498385	5.396913726	3.444896003	5.092797123
jgi|Nemve1|72142|gw.61.304.1	80.59371711	100.8145238	100.0292944	104.8458285	114.0309765	126.8676484	118.5969567	118.892625	104.9660227	113.5128294	113.1500425	131.5466003	122.468117	120.7842148	119.6939282	120.3321312	117.9143118
jgi|Nemve1|72381|gw.201.111.1	0.685903975	0.798166144	1.038965551	1.293004856	0.781663952	1.302470308	1.569573275	1.351532504	1.334087731	1.39608967	1.145243345	1.20205475	0.76402128	0.701469124	0.694652262	0.66984089	1.192907434
jgi|Nemve1|72392|gw.110.151.1	4.311396417	5.095983844	5.02166683	4.384972989	6.299291849	5.667505937	5.462114998	6.419779396	8.644888495	7.7858847	8.245752083	5.435378	4.808839823	6.006329374	7.801479247	6.60271734	7.524493047
jgi|Nemve1|72484|gw.233.226.1	1.616773656	1.71912708	1.616168635	1.293004856	1.747248834	2.147315914	1.067309827	1.985063366	1.547541768	0.483261809	0.572621672	0.9407385	1.393215276	0.832994585	0.694652262	1.052607112	0.275286331
jgi|Nemve1|72545|gw.269.88.1	0.146979423	0.306986979	0.519482776	0.337305615	0.229901162	0.668836104	0.690612241	0.718001643	0.69372562	0.966523618	0.62988384	0.7316855	0.449424283	0.920678225	0.587782683	0.526303556	0.963502158
jgi|Nemve1|7293|gw.1497.2.1	128.0680708	127.6451857	122.8865366	116.9888306	153.0681939	110.78038	122.6150643	119.7795682	144.0814749	136.4946132	113.4363533	161.7024955	134.3329181	137.0495301	123.3809286	200.1867344	165.2635607
jgi|Nemve1|72943|gw.310.262.1	0.734897117	0.675371353	0.865804626	0.787046434	0.505782557	0.492826603	0.690612241	0.295647735	0.853816148	0.644349079	0.572621672	0.9407385	0.719078852	0.526101843	0.587782683	0.574149334	0.504691607
jgi|Nemve1|73032|gw.145.109.1	0.44093827	1.166550518	0.461762467	0.674611229	0.919604649	2.076912114	1.067309827	1.224826332	1.013906675	1.664568453	1.775127184	0.99300175	1.168503135	1.578305529	0.694652262	1.243990223	0.596453717
jgi|Nemve1|73062|gw.297.69.1	12.00331957	17.98943694	15.8153645	19.33885523	18.57601392	19.78346793	19.39992568	15.79603615	17.55659454	13.31654763	15.51804732	11.706968	10.56147064	8.76836405	6.519044302	6.60271734	8.304470984
jgi|Nemve1|73087|gw.147.90.1	63.25014516	66.06359778	66.84011712	62.34532109	49.7046313	51.11315913	59.95769912	47.59928539	55.76486715	48.97052998	48.84462866	41.86286325	37.97635188	35.77492532	33.23643898	31.67390492	36.47543885
jgi|Nemve1|73205|gw.31.279.1	2.694622761	1.350742706	1.269846785	1.293004856	2.253031391	2.464133016	2.009053792	3.252125089	1.600905277	2.094134506	1.488816348	2.717689	2.921257837	2.762034676	1.335869734	2.392288891	2.615220144
jgi|Nemve1|73230|gw.2.623.1	7.495950588	8.779827586	6.695555773	6.240153869	6.299291849	6.617957243	6.21551017	6.504250178	8.644888495	6.604578056	7.27229524	8.048540501	4.943667108	4.822600228	6.679348671	5.645801783	7.11156355
jgi|Nemve1|73384|gw.95.229.1	0.195972564	0.184192187	0.230881234	0.618393627	0.229901162	0.492826603	0.251131724	0.506824689	0.533635092	0.483261809	0.343573003	0.5226325	0.314596998	0.394576382	0.587782683	0.765532445	0.871740048
jgi|Nemve1|7345|gw.3251.1.1	16.11874342	14.18279841	13.85287401	13.04248376	14.75965462	13.02470308	12.11710569	13.85320817	13.92787591	12.88698157	10.87981178	14.05881425	13.97709519	13.98554066	18.48843712	17.03309691	17.93949257
